kind,subkind,package,file,line,method,type_related,verdict,reachability,detail,review_note,snippet
throw,USER:MappingResolutionException,com.legend.resolver,com/legend/resolver/TemporalFrame.java,1914,replaceScan,True,,,USER,,"throw new MappingResolutionException(""bi-temporal allVersionsInRange"""
throw,USER:MappingResolutionException,com.legend.resolver,com/legend/resolver/TemporalFrame.java,1920,replaceScan,True,,,USER,,"throw new MappingResolutionException(""%latest is not a valid"""
op,orElseThrow,com.legend.resolver,com/legend/resolver/TemporalFrame.java,1943,replaceScan,True,,,,,.orElseThrow(() -> new MappingResolutionException(
standin,Type.Primitive.*,com.legend.resolver,com/legend/resolver/TemporalFrame.java,1955,replaceScan,True,,,plain,,"Type.Primitive.BOOLEAN,"
standin,Type.Primitive.*,com.legend.resolver,com/legend/resolver/TemporalFrame.java,1989,replaceScan,True,,,plain,,Type
throw,INTERNAL_CUSTOM:NotImplementedException,com.legend.resolver,com/legend/resolver/TemporalFrame.java,2049,collectTemporalNodes,False,,,INTERNAL_CUSTOM,,"throw new NotImplementedException(""milestoned property access '"""
throw,INTERNAL_CUSTOM:NotImplementedException,com.legend.resolver,com/legend/resolver/TemporalFrame.java,2058,collectTemporalNodes,False,,,INTERNAL_CUSTOM,,"throw new NotImplementedException(""navigation '"" + chainKey"
throw,USER:MappingResolutionException,com.legend.resolver,com/legend/resolver/TemporalFrame.java,2202,isDateTyped,True,,,USER,,"throw new MappingResolutionException(""navigation '"" + head"
throw,USER:MappingResolutionException,com.legend.resolver,com/legend/resolver/TemporalFrame.java,2276,isDateTyped,False,,,USER,,"throw new MappingResolutionException(""navigation '"" + head"
op,null_ternary,com.legend.resolver,com/legend/resolver/TemporalFrame.java,2298,isDateTyped,False,,,,,TemporalSpec spec = chainPrefix == null ? null
op,orElseThrow,com.legend.resolver,com/legend/resolver/TemporalFrame.java,2381,isDateTyped,True,,,,,j.prefix().orElseThrow());
op,orElse,com.legend.resolver,com/legend/resolver/TemporalFrame.java,2448,deferOuterSlotWindows,True,,,,,"var ms = ctx.findTableMilestoning(tr.store(), tr.table()).orElse(null);"
op,null_ternary,com.legend.resolver,com/legend/resolver/TemporalFrame.java,2516,collectMilestonedSlotAliases,True,,,,,var ms = root == null || strat == null ? null
op,orElse,com.legend.resolver,com/legend/resolver/TemporalFrame.java,2517,collectMilestonedSlotAliases,True,,,,,": ctx.findTableMilestoning(root.store(), root.table()).orElse(null);"
op,notnull_ternary,com.legend.resolver,com/legend/resolver/TemporalFrame.java,2547,collectMilestonedSlotAliases,False,,,,,String gen = b.snapshotDate() != null ? b.snapshotDate()
op,notnull_ternary,com.legend.resolver,com/legend/resolver/TemporalFrame.java,2566,collectMilestonedSlotAliases,False,,,,,String gen = pr.snapshotDate() != null ? pr.snapshotDate()
throw,USER:MappingResolutionException,com.legend.resolver,com/legend/resolver/TemporalFrame.java,2686,containsJoinToMilestoned,True,,,USER,,"throw new MappingResolutionException(""getAllForEachDate of '"""
throw,USER:MappingResolutionException,com.legend.resolver,com/legend/resolver/TemporalFrame.java,2691,containsJoinToMilestoned,True,,,USER,,"throw new MappingResolutionException(""getAllForEachDate of the"""
throw,USER:MappingResolutionException,com.legend.resolver,com/legend/resolver/TemporalFrame.java,2697,containsJoinToMilestoned,True,,,USER,,"throw new MappingResolutionException(""getAllForEachDate of '"""
standin,Type.Primitive.*,com.legend.resolver,com/legend/resolver/TemporalFrame.java,2708,containsJoinToMilestoned,True,,,plain,,"ExprType boolT = new ExprType(Type.Primitive.BOOLEAN, one);"
standin,Type.Primitive.*,com.legend.resolver,com/legend/resolver/TemporalFrame.java,2717,containsJoinToMilestoned,True,,,plain,,"new Type.Param(Type.Primitive.BOOLEAN, one)), one));"
op,null_ternary,com.legend.resolver,com/legend/resolver/TemporalFrame.java,2732,containsJoinToMilestoned,True,,,,,var baseMs = baseRoot == null ? null
op,orElse,com.legend.resolver,com/legend/resolver/TemporalFrame.java,2734,containsJoinToMilestoned,True,,,,,.orElse(null);
throw,USER:MappingResolutionException,com.legend.resolver,com/legend/resolver/TemporalFrame.java,2736,containsJoinToMilestoned,True,,,USER,,"throw new MappingResolutionException(""getAllForEachDate of '"""
throw,INTERNAL_JDK:IllegalStateException,com.legend.resolver,com/legend/resolver/TemporalFrame.java,2751,cmpCall,True,,,INTERNAL_JDK,,"throw new IllegalStateException(""resolver bug: expected exactly"""
standin,Type.Primitive.*,com.legend.resolver,com/legend/resolver/TemporalFrame.java,2771,dateCmpCall,True,,,plain,,Type.Primitive.DATE
op,orElseThrow,com.legend.resolver,com/legend/resolver/TemporalFrame.java,2773,dateCmpCall,True,,,,,.findFirst().orElseThrow(() -> new IllegalStateException(
op,orElse,com.legend.resolver,com/legend/resolver/ViewFrames.java,30,ViewFrames,False,,,,,var md = ctx.findLegacyMapping(cs.mappingFqn()).orElse(null);
op,orElse,com.legend.resolver,com/legend/resolver/ViewFrames.java,77,ViewFrames,True,,,,,ctx.findDatabase(database).orElse(null);
comment,fallback,com.legend.resolver,com/legend/resolver/package-info.java,1,,True,,,javadoc,,/** * Phase H &mdash; the StoreResolver: a pure {@code TypedSpec -> TypedSpec} * rewriter between G (type check) and I (SQL lowering) that replaces * object-space class queries with relation pipelines resolved against the * active mapping. 
catch,FALLBACK_RETURN,com.legend.server,com/legend/server/ConnectionResolver.java,40,dead,True,,,SQLException e,,{ return true; }
throw,INTERNAL_JDK:IllegalArgumentException,com.legend.server,com/legend/server/ConnectionResolver.java,57,resolve,False,,,INTERNAL_JDK,,"throw new IllegalArgumentException(""Runtime not found: "" + runtimeName);"
throw,INTERNAL_JDK:IllegalArgumentException,com.legend.server,com/legend/server/ConnectionResolver.java,61,resolve,False,,,INTERNAL_JDK,,throw new IllegalArgumentException(
throw,INTERNAL_JDK:IllegalArgumentException,com.legend.server,com/legend/server/ConnectionResolver.java,66,resolve,False,,,INTERNAL_JDK,,throw new IllegalArgumentException(
throw,INTERNAL_JDK:IllegalArgumentException,com.legend.server,com/legend/server/ConnectionResolver.java,79,resolve,True,,,INTERNAL_JDK,,"throw new IllegalArgumentException(""Connection not found: "" + connectionRef);"
op,default_arrow,com.legend.server,com/legend/server/ConnectionResolver.java,100,connect,False,,,,,"default -> STORE.getOrOpen(contentKey(def),"
op,default_arrow,com.legend.server,com/legend/server/ConnectionResolver.java,107,connect,False,,,,,"default -> STORE.getOrOpen(contentKey(def),"
comment,default,com.legend.server,com/legend/server/ConnectionResolver.java,122,,False,,,line,,// D5: the default arm shared ONE fixed testdb across
op,default_arrow,com.legend.server,com/legend/server/ConnectionResolver.java,126,connect,False,,,,,"default -> ""jdbc:h2:mem:c_"""
throw,INTERNAL_CUSTOM:NotImplementedException,com.legend.server,com/legend/server/ConnectionResolver.java,134,connect,False,,,INTERNAL_CUSTOM,,throw new com.legend.error.NotImplementedException(
op,default_arrow,com.legend.server,com/legend/server/ConnectionResolver.java,140,connect,False,,,,,default -> throw new com.legend.error.NotImplementedException(
throw,INTERNAL_CUSTOM:NotImplementedException,com.legend.server,com/legend/server/ConnectionResolver.java,140,connect,False,,,INTERNAL_CUSTOM,,default -> throw new com.legend.error.NotImplementedException(
throw,INTERNAL_CUSTOM:NotImplementedException,com.legend.server,com/legend/server/ConnectionResolver.java,148,auth,True,,,INTERNAL_CUSTOM,,throw new com.legend.error.NotImplementedException(
op,isEmpty_ternary,com.legend.server,com/legend/server/DiagramService.java,77,extract,False,,,,,"String stereotype = cd.stereotypes().isEmpty() ? """""
op,notnull_ternary,com.legend.server,com/legend/server/DiagramService.java,94,extract,True,,,,,"desc != null ? desc : """","
op,notnull_ternary,com.legend.server,com/legend/server/DiagramService.java,95,extract,True,,,,,"domain != null ? domain : """","
op,default_arrow,com.legend.server,com/legend/server/DiagramService.java,189,typeName,True,,,,,default -> t.toString();
op,isEmpty_ternary,com.legend.server,com/legend/server/DiagramService.java,219,resolve,True,,,,,String samePkg = packageOf(fromFqn).isEmpty() ? name
comment,default,com.legend.server,com/legend/server/Json.java,14,,False,,,javadoc,,"/** * Canonical zero-dependency JSON utility for legend-lite. * * <p><b>Two-parser adjudication (Pile-1 audit, 2026-08-18):</b> this is * the STRICT RFC 8259 boundary parser (Node AST, depth limits, the * rejection set its tests pin) — {@co"
comment,default,com.legend.server,com/legend/server/Json.java,87,,False,,,javadoc,,/** Default maximum nesting depth for parsing. */
comment,default,com.legend.server,com/legend/server/Json.java,92,,False,,,javadoc,,/** * Parser configuration. * * @param maxDepth Maximum nesting depth. Inputs exceeding this throw * {@link IllegalArgumentException}. Default: {@link #DEFAULT_MAX_DEPTH}. */
throw,INTERNAL_JDK:IllegalArgumentException,com.legend.server,com/legend/server/Json.java,102,Config,False,,,INTERNAL_JDK,,"if (maxDepth < 1) throw new IllegalArgumentException(""maxDepth must be >= 1"");"
throw,INTERNAL_JDK:IllegalArgumentException,com.legend.server,com/legend/server/Json.java,119,get,False,,,INTERNAL_JDK,,"if (n == null) throw new IllegalArgumentException(""Missing required field: "" + key);"
comment,default,com.legend.server,com/legend/server/Json.java,123,,False,,,javadoc,,"/** * Return the value for {@code key}, or {@code def} if the field is missing * <em>or</em> present with a JSON null value. Consistent with the typed * {@code *Or} variants (getStringOr, getIntOr, ...) which all treat * both cases as ""use "
throw,INTERNAL_JDK:IllegalArgumentException,com.legend.server,com/legend/server/Json.java,212,ofDouble,False,,,INTERNAL_JDK,,"throw new IllegalArgumentException(""JSON cannot represent NaN or Infinity"");"
throw,INTERNAL_JDK:IllegalArgumentException,com.legend.server,com/legend/server/Json.java,286,of,False,,,INTERNAL_JDK,,"throw new IllegalArgumentException(""JSON object keys must be strings, got """
op,null_ternary,com.legend.server,com/legend/server/Json.java,287,of,False,,,,,"+ (e.getKey() == null ? ""null"" : e.getKey().getClass().getSimpleName()));"
throw,INTERNAL_JDK:IllegalArgumentException,com.legend.server,com/legend/server/Json.java,304,of,True,,,INTERNAL_JDK,,"throw new IllegalArgumentException(""Cannot coerce to JSON node: "" + v.getClass().getName());"
throw,INTERNAL_JDK:IllegalArgumentException,com.legend.server,com/legend/server/Json.java,350,writeValue,False,,,INTERNAL_JDK,,"throw new IllegalArgumentException(""JSON object keys must be strings, got """
op,null_ternary,com.legend.server,com/legend/server/Json.java,351,writeValue,False,,,,,"+ (e.getKey() == null ? ""null"" : e.getKey().getClass().getSimpleName()));"
throw,INTERNAL_JDK:IllegalArgumentException,com.legend.server,com/legend/server/Json.java,372,writeValue,False,,,INTERNAL_JDK,,"throw new IllegalArgumentException(""Cannot serialize to JSON: "" + v.getClass().getName());"
throw,INTERNAL_JDK:IllegalStateException,com.legend.server,com/legend/server/Json.java,462,endObject,False,,,INTERNAL_JDK,,"if (f.kind != Kind.OBJECT) throw new IllegalStateException(""endObject without matching beginObject"");"
throw,INTERNAL_JDK:IllegalStateException,com.legend.server,com/legend/server/Json.java,480,endArray,False,,,INTERNAL_JDK,,"if (f.kind != Kind.ARRAY) throw new IllegalStateException(""endArray without matching beginArray"");"
throw,INTERNAL_JDK:IllegalStateException,com.legend.server,com/legend/server/Json.java,492,name,False,,,INTERNAL_JDK,,"if (f == null || f.kind != Kind.OBJECT) throw new IllegalStateException(""name() only valid inside an object"");"
throw,INTERNAL_JDK:IllegalArgumentException,com.legend.server,com/legend/server/Json.java,558,writeDouble,False,,,INTERNAL_JDK,,"throw new IllegalArgumentException(""JSON cannot represent NaN or Infinity"");"
throw,INTERNAL_JDK:IllegalStateException,com.legend.server,com/legend/server/Json.java,580,toString,False,,,INTERNAL_JDK,,"if (!stack.isEmpty()) throw new IllegalStateException(""JSON writer has unclosed containers: "" + stack.size());"
throw,INTERNAL_JDK:IllegalStateException,com.legend.server,com/legend/server/Json.java,582,toString,False,,,INTERNAL_JDK,,"throw new IllegalStateException(""toString() only supported for StringBuilder-backed Writers"");"
catch,RETHROW,com.legend.server,com/legend/server/Json.java,611,append,False,,,IOException e,,{ throw new UncheckedIOException(e); }
throw,INTERNAL_JDK:UncheckedIOException,com.legend.server,com/legend/server/Json.java,612,append,False,,,INTERNAL_JDK,,throw new UncheckedIOException(e);
catch,RETHROW,com.legend.server,com/legend/server/Json.java,619,append,False,,,IOException e,,{ throw new UncheckedIOException(e); }
throw,INTERNAL_JDK:UncheckedIOException,com.legend.server,com/legend/server/Json.java,620,append,False,,,INTERNAL_JDK,,throw new UncheckedIOException(e);
catch,RETHROW,com.legend.server,com/legend/server/Json.java,650,escapeTo,False,,,IOException e,,{ throw new UncheckedIOException(e); }
throw,INTERNAL_JDK:UncheckedIOException,com.legend.server,com/legend/server/Json.java,651,escapeTo,False,,,INTERNAL_JDK,,throw new UncheckedIOException(e);
throw,INTERNAL_JDK:IllegalArgumentException,com.legend.server,com/legend/server/Json.java,663,escapeTo,False,,,INTERNAL_JDK,,"if (i >= s.length()) throw new IllegalArgumentException(""Bad escape at end of string"");"
throw,INTERNAL_JDK:IllegalArgumentException,com.legend.server,com/legend/server/Json.java,675,escapeTo,False,,,INTERNAL_JDK,,"if (i + 4 > s.length()) throw new IllegalArgumentException(""Bad unicode escape"");"
op,default_arrow,com.legend.server,com/legend/server/Json.java,679,escapeTo,False,,,,,"default -> throw new IllegalArgumentException(""Invalid escape: \\"" + e);"
throw,INTERNAL_JDK:IllegalArgumentException,com.legend.server,com/legend/server/Json.java,679,escapeTo,False,,,INTERNAL_JDK,,"default -> throw new IllegalArgumentException(""Invalid escape: \\"" + e);"
comment,default,com.legend.server,com/legend/server/Json.java,687,,False,,,javadoc,,"/** Parse a JSON string. Equivalent to {@code parse(text, Config.DEFAULT)}. */"
throw,INTERNAL_JDK:IllegalArgumentException,com.legend.server,com/legend/server/Json.java,712,parseObject,False,,,INTERNAL_JDK,,"throw new IllegalArgumentException(""Expected top-level JSON object, got "" + n.getClass().getSimpleName());"
throw,INTERNAL_JDK:IllegalArgumentException,com.legend.server,com/legend/server/Json.java,721,parseObject,False,,,INTERNAL_JDK,,"throw new IllegalArgumentException(""Expected top-level JSON object, got "" + n.getClass().getSimpleName());"
catch,RETHROW,com.legend.server,com/legend/server/Json.java,732,slurp,False,,,IOException e,,{ throw new UncheckedIOException(e); }
throw,INTERNAL_JDK:UncheckedIOException,com.legend.server,com/legend/server/Json.java,733,slurp,False,,,INTERNAL_JDK,,throw new UncheckedIOException(e);
op,default_arrow,com.legend.server,com/legend/server/Json.java,760,slurp,False,,,,,default -> parseNumber();
op,default_arrow,com.legend.server,com/legend/server/Json.java,833,slurp,False,,,,,"default -> throw error(""Invalid escape: \\"" + e);"
catch,SWALLOWED,com.legend.server,com/legend/server/LegendHttpServer.java,95,handle,False,,,Exception e,,"{ sendResponse(exchange, 500, ""{\""error\"":\"""" + Json.escape(e.getMessage()) + ""\""}""); }"
op,instanceof_else_default,com.legend.server,com/legend/server/LegendHttpServer.java,168,handle,True,,,,,"response.put(""rowCount"", data instanceof Json.Arr a"
catch,LOG_CONTINUE,com.legend.server,com/legend/server/LegendHttpServer.java,173,handle,True,,,Exception e,,"{ e.printStackTrace(); Map<String, Object> response = new LinkedHashMap<>(); response.put(""success"", false); response.put(""error"", e.getMessage()); sendResponse(exchange, 200, Json.toCompact(response)); }"
catch,LOG_CONTINUE,com.legend.server,com/legend/server/LegendHttpServer.java,245,handle,False,,,Exception e,,"{ e.printStackTrace(); Map<String, Object> response = new LinkedHashMap<>(); response.put(""success"", false); response.put(""error"", e.getMessage()); sendResponse(exchange, 200, Json.toCompact(response)); }"
catch,LOG_CONTINUE,com.legend.server,com/legend/server/LegendHttpServer.java,382,handle,False,,,Throwable e,,"{ System.err.println(""DiagramHandler error: "" + e); e.printStackTrace(System.err); System.err.flush(); try { sendResponse(exchange, 500, ""{\""error\"":\"""" + Json.escape(e.getMessage()) + ""\""}""); } catch (Throwable ignore) { // response alread"
catch,SWALLOWED_EMPTY,com.legend.server,com/legend/server/LegendHttpServer.java,388,handle,False,,,Throwable ignore,,{ // response already committed }
catch,LOG_CONTINUE,com.legend.server,com/legend/server/LegendHttpServer.java,423,main,False,,,NumberFormatException e,,"{ System.err.println(""Invalid PORT env var: "" + envPort); }"
catch,LOG_CONTINUE,com.legend.server,com/legend/server/LegendHttpServer.java,430,main,False,,,NumberFormatException e,,"{ System.err.println(""Invalid port: "" + args[0]); }"
catch,FALLBACK_RETURN,com.legend.server,com/legend/server/PureLspServer.java,29,handleMessage,False,,,IllegalArgumentException e,,"{ return List.of(errorResponse(null, -32700, ""Parse error"")); }"
op,default_arrow,com.legend.server,com/legend/server/PureLspServer.java,50,handleMessage,False,,,,,default -> {
catch,FALLBACK_RETURN,com.legend.server,com/legend/server/PureLspServer.java,57,handleMessage,False,,,Exception e,,"{ return List.of(errorResponse(id, -32603, ""Internal error: "" + e.getMessage())); }"
catch,SWALLOWED,com.legend.server,com/legend/server/PureLspServer.java,147,rebuildAndPublishAll,False,,,Exception e,,"{ fileErrors.put(entry.getKey(), e); }"
catch,SWALLOWED_EMPTY,com.legend.server,com/legend/server/PureLspServer.java,191,createDiagnosticsForError,False,,,NumberFormatException ignored,,"{ // no parseable line/col in the message — the quoted-name // scan below still finds a position; 0,0 is the floor }"
op,notnull_ternary,com.legend.server,com/legend/server/PureLspServer.java,224,createDiagnosticsForError,False,,,,,"diagnostic.put(""message"", message != null ? message : ""Compilation error"");"
throw,INTERNAL_JDK:IllegalArgumentException,com.legend.server.serial,com/legend/server/serial/SerializerRegistry.java,48,get,False,,,INTERNAL_JDK,,"throw new IllegalArgumentException(""Unknown serialization format: "" + formatId +"
op,isEmpty_ternary,com.legend.sql,com/legend/sql/DecodeShapes.java,37,flattenDecode,False,,,,,return out.isEmpty() ? Optional.empty() : Optional.of(out);
op,isEmpty_ternary,com.legend.sql,com/legend/sql/DecodeShapes.java,41,flattenDecode,False,,,,,return cur instanceof SqlExpr.NullLit && !out.isEmpty()
op,ofNullable,com.legend.sql,com/legend/sql/DecodeShapes.java,66,sourceExpr,False,,,,,return Optional.ofNullable(src);
op,null_ternary,com.legend.sql,com/legend/sql/DecodeShapes.java,124,stripDecodes,True,,,,,SqlExpr ow = cs.otherwise() == null ? null
op,default_arrow,com.legend.sql,com/legend/sql/DecodeShapes.java,138,stripDecodes,True,,,,,default -> {
throw,INTERNAL_JDK:IllegalStateException,com.legend.sql,com/legend/sql/Json.java,44,Json,False,,,INTERNAL_JDK,,"throw new IllegalStateException(""trailing JSON at "" + p.i);"
op,default_arrow,com.legend.sql,com/legend/sql/Json.java,68,Json,False,,,,,default -> num();
op,default_arrow,com.legend.sql,com/legend/sql/Json.java,164,unescapeString,False,,,,,default -> b.append(e);   // drop-backslash
comment,default,com.legend.sql,com/legend/sql/SqlAgg.java,48,,False,,,line,,// NO short overload of the SEMANTIC fields: a defaulted orderBy
op,isEmpty_ternary,com.legend.sql,com/legend/sql/SqlAgg.java,54,marker,False,,,,,"type = SqlTyping.reducerType(fn, args.isEmpty()"
comment,fallback,com.legend.sql,com/legend/sql/SqlExpr.java,6,,False,,,javadoc,,"/** * Scalar SQL expressions &mdash; sealed, immutable, data-only. Function calls * ({@link Call}) carry SEMANTIC names; the dialect owns the SQL spelling * (an unknown semantic name is a loud rendering error, never a fallback). */"
comment,default,com.legend.sql,com/legend/sql/SqlExpr.java,26,,False,,,javadoc,,"/** * The DIRECT {@link SqlExpr} children, in rebuild order — the ONE * structural-recursion contract every expression walker shares. The * switch is EXHAUSTIVE with no default arm: a new variant fails * compilation HERE (and in {@link #wit"
op,null_ternary,com.legend.sql,com/legend/sql/SqlExpr.java,169,,False,,,,,"yield new Case(ws, old.otherwise() == null ? null : cs.get(i));"
comment,default,com.legend.sql,com/legend/sql/SqlExpr.java,213,,False,,,javadoc,,"/** * Identity-preserving one-level rewrite: {@code f} over each direct * child, reassembled through {@link #withChildren} only when a child * actually changed. Walkers recurse by calling this from their own * default arm — a variant they d"
comment,default,com.legend.sql,com/legend/sql/SqlExpr.java,235,,False,,,javadoc,,"/** * The expression's TYPE FACT (TYPED_SQL_IR.md §2) — {@code Typed}, * {@code Bottom} (the NULL value) or {@code Unknown} — STORED as a * record component on every node, immutable with the tree. * Compositions compute it ONCE in the canon"
comment,default,com.legend.sql,com/legend/sql/SqlExpr.java,312,,True,,,javadoc,,/** M1 leaf default — the builder supplies the type in M2. */
op,orElseGet,com.legend.sql,com/legend/sql/SqlExpr.java,344,of,True,,,,,".orElseGet(() -> new Column(table, name));"
op,instanceof_else_default,com.legend.sql,com/legend/sql/SqlExpr.java,356,param,True,,,,,&& t.type() instanceof SqlType.Array at
op,null_ternary,com.legend.sql,com/legend/sql/SqlExpr.java,778,JsonObject,False,,,,,orderKeys = orderKeys == null ? List.of() : List.copyOf(orderKeys);
comment,default,com.legend.sql,com/legend/sql/SqlExpr.java,802,,False,,,javadoc,,/** {@code frame} null = no explicit frame clause (dialect default). */
comment,default,com.legend.sql,com/legend/sql/SqlExpr.java,849,,False,,,javadoc,,/** M1 leaf default — parameter typing is M2 (a lambda is not a * value; consumers read its BODY through the per-function * rules). */
op,default_arrow,com.legend.sql,com/legend/sql/SqlFn.java,107,producesList,False,,,,,default -> false;
comment,default,com.legend.sql,com/legend/sql/SqlRewriter.java,6,,True,,,javadoc,,"/** * Structural MIR&rarr;MIR rewriter (remediation T3.2 step 3) &mdash; the SQL * layer's analog of {@code TypedSpec.mapChildren}: a bottom-up deep map with * identity preservation, so a pass overrides only the node hooks it cares * about "
comment,default,com.legend.sql,com/legend/sql/SqlRewriter.java,20,,False,,,line,,// ---- hooks (post-children; default identity) ----
op,null_ternary,com.legend.sql,com/legend/sql/SqlRewriter.java,48,rewrite,False,,,,,SqlExpr w = s.where() == null ? null : rewriteExpr(s.where());
op,null_ternary,com.legend.sql,com/legend/sql/SqlRewriter.java,50,rewrite,False,,,,,SqlExpr h = s.having() == null ? null : rewriteExpr(s.having());
op,null_ternary,com.legend.sql,com/legend/sql/SqlRewriter.java,51,rewrite,False,,,,,SqlExpr ql = s.qualify() == null ? null : rewriteExpr(s.qualify());
op,null_ternary,com.legend.sql,com/legend/sql/SqlRewriter.java,95,rewriteSource,True,,,,,SqlExpr on = j.on() == null ? null : rewriteExpr(j.on());
op,null_ternary,com.legend.sql,com/legend/sql/SqlRewriter.java,185,rewriteExpr,False,,,,,SqlExpr ot = cs.otherwise() == null ? null
op,null_ternary,com.legend.sql,com/legend/sql/SqlRewriter.java,304,mapList,False,,,,,return out == null ? xs : out;
op,notnull_ternary,com.legend.sql,com/legend/sql/SqlSelect.java,56,Projection,True,,,,,return alias != null ? alias
op,instanceof_else_default,com.legend.sql,com/legend/sql/SqlSelect.java,57,Projection,True,,,,,: expr instanceof SqlExpr.Column c ? c.name() : null;
comment,default,com.legend.sql,com/legend/sql/SqlSelect.java,62,,True,,,javadoc,,"/** One ORDER BY key; {@code nullOrder} null = dialect default. * {@code outputName} — the projected TDS column a COLUMN-NAME-keyed * sort addresses; engine text spells it ({@code order by ""name"" * asc}), execution dialects render {@code ex"
comment,default,com.legend.sql,com/legend/sql/SqlSelect.java,70,,True,,,line,,// NO short overload: a defaulted outputName silently de-addressed a
throw,INTERNAL_JDK:IllegalStateException,com.legend.sql,com/legend/sql/SqlSource.java,76,alias,False,,,INTERNAL_JDK,,throw new IllegalStateException(
comment,default,com.legend.sql,com/legend/sql/SqlSource.java,98,,False,,,line,,// NO short overload: a defaulted frameName silently anonymized a
throw,INTERNAL_JDK:IllegalArgumentException,com.legend.sql,com/legend/sql/SqlSource.java,133,outputs,False,,,INTERNAL_JDK,,throw new IllegalArgumentException(
throw,INTERNAL_JDK:IllegalArgumentException,com.legend.sql,com/legend/sql/SqlSource.java,137,outputs,False,,,INTERNAL_JDK,,throw new IllegalArgumentException(
throw,INTERNAL_JDK:IllegalStateException,com.legend.sql,com/legend/sql/SqlSource.java,143,alias,False,,,INTERNAL_JDK,,throw new IllegalStateException(
op,null_ternary,com.legend.sql,com/legend/sql/SqlTyping.java,165,typed,False,,,,,return os == null ? outputs : List.copyOf(os);
op,null_ternary,com.legend.sql,com/legend/sql/SqlTyping.java,225,typed,True,,,,,return os == null ? outputs : List.copyOf(os);
op,isEmpty_ternary,com.legend.sql,com/legend/sql/SqlTyping.java,348,callType,False,,,,,case LIST_SUM -> a.isEmpty() ? UNKNOWN
op,isEmpty_ternary,com.legend.sql,com/legend/sql/SqlTyping.java,350,callType,False,,,,,case LIST_AVG -> a.isEmpty() ? UNKNOWN
op,isEmpty_ternary,com.legend.sql,com/legend/sql/SqlTyping.java,352,callType,False,,,,,case LIST_MEDIAN -> a.isEmpty() ? UNKNOWN
op,isEmpty_ternary,com.legend.sql,com/legend/sql/SqlTyping.java,354,callType,False,,,,,case LIST_MODE -> a.isEmpty() ? UNKNOWN
op,instanceof_else_default,com.legend.sql,com/legend/sql/SqlTyping.java,367,callType,False,,,,,&& lam.body().type() instanceof TypeFact.Typed bt
op,isEmpty_ternary,com.legend.sql,com/legend/sql/SqlTyping.java,374,callType,True,,,,,"case MAP_EXTRACT, MAP_VALUES -> a.isEmpty() ? UNKNOWN"
op,instanceof_else_default,com.legend.sql,com/legend/sql/SqlTyping.java,376,callType,True,,,,,&& t.type() instanceof SqlType.Map m
op,isEmpty_ternary,com.legend.sql,com/legend/sql/SqlTyping.java,378,callType,True,,,,,case MAP_KEYS -> a.isEmpty() ? UNKNOWN
op,instanceof_else_default,com.legend.sql,com/legend/sql/SqlTyping.java,380,callType,True,,,,,&& t.type() instanceof SqlType.Map m
op,isEmpty_ternary,com.legend.sql,com/legend/sql/SqlTyping.java,408,callType,True,,,,,a.isEmpty() ? UNKNOWN : arrayPass(a.get(0).type());
op,isEmpty_ternary,com.legend.sql,com/legend/sql/SqlTyping.java,411,callType,False,,,,,a.isEmpty() ? UNKNOWN : element(a.get(0).type());
op,isEmpty_ternary,com.legend.sql,com/legend/sql/SqlTyping.java,416,callType,False,,,,,a.isEmpty() ? UNKNOWN : element(a.get(0).type());
op,instanceof_else_default,com.legend.sql,com/legend/sql/SqlTyping.java,442,callType,True,,,,,&& outer.element() instanceof SqlType.Array inner
op,instanceof_else_default,com.legend.sql,com/legend/sql/SqlTyping.java,457,callType,True,,,,,yield lam.body().type() instanceof TypeFact.Typed bt
op,default_arrow,com.legend.sql,com/legend/sql/SqlTyping.java,470,callType,False,SUSPICIOUS,UNPROVEN,,"callType default -> UNKNOWN TypeFact (self-describes as ""counted, never guessed"")",default -> UNKNOWN;
op,notnull_ternary,com.legend.sql,com/legend/sql/SqlTyping.java,505,arithType,False,,,,,yield dec != null ? dec : numericPromotion(a);
op,notnull_ternary,com.legend.sql,com/legend/sql/SqlTyping.java,509,arithType,False,,,,,yield dec != null ? dec : numericPromotion(a);
op,notnull_ternary,com.legend.sql,com/legend/sql/SqlTyping.java,520,arithType,False,,,,,yield dec != null ? dec : numericPromotion(a);
op,instanceof_else_default,com.legend.sql,com/legend/sql/SqlTyping.java,556,arithType,True,,,,,yield f instanceof TypeFact.Typed t
op,default_arrow,com.legend.sql,com/legend/sql/SqlTyping.java,584,arithType,True,,,,,default -> throw new IllegalStateException(
throw,INTERNAL_JDK:IllegalStateException,com.legend.sql,com/legend/sql/SqlTyping.java,584,arithType,True,,,INTERNAL_JDK,,default -> throw new IllegalStateException(
op,default_arrow,com.legend.sql,com/legend/sql/SqlTyping.java,615,bitOpType,False,,,,,default -> UNKNOWN;
op,instanceof_else_default,com.legend.sql,com/legend/sql/SqlTyping.java,682,arrayLitType,True,,,,,"return uniform(elements, UNKNOWN) instanceof TypeFact.Typed t"
op,instanceof_else_default,com.legend.sql,com/legend/sql/SqlTyping.java,754,checkedOneType,True,,,,,&& t.type() instanceof SqlType.Array at
